id,agency_name,agency_website,client_name,client_website,evidence_url,evidence_text,extraction_method,confidence,verification_status,territory
5981,The Brand Liaison,https://thebrandliaison.com/,Jon Taffer’s Restaurant Brand is Betting on Human Connection,https://www.fsrmagazine.com/feature/jon-taffers-restaurant-brand-is-betting-on-human-connection/?mc_cid=89b5f22695&mc_eid=b81bc79eed,https://thebrandliaison.com/,fusion-column-presstitle,portfolio_a_text,0.7,machine_extracted_unverified,
5798,The Brand Liaison,https://thebrandliaison.com/,Joy Tashjian,https://thebrandliaison.com/,https://thebrandliaison.com/,fusion-tab-heading tab-link fusion-tab-04ef7e5beb344304928,portfolio_h4_text,0.72,machine_extracted_unverified,
5799,The Brand Liaison,https://thebrandliaison.com/,JSON,https://thebrandliaison.com/,https://thebrandliaison.com/,avada-html-layout-wide avada-html-header-position-top avada-is-100-percent-template,portfolio_title,0.72,machine_extracted_unverified,
6057,The Brand Liaison,https://thebrandliaison.com/,July/August 2017,http://digital.retail-merchandiser.com/nxtbooks/knighthouse/rm_20170708/index.php,https://thebrandliaison.com/,fusion-text fusion-text-495,portfolio_a_text,0.64,machine_extracted_unverified,
6058,The Brand Liaison,https://thebrandliaison.com/,KARAKO SUITS TEAMS UP WITH FUBU,https://bit.ly/3ZkLUwy,https://thebrandliaison.com/,fusion-column-presstitle,portfolio_a_text,0.64,machine_extracted_unverified,
5800,The Brand Liaison,https://thebrandliaison.com/,Karen Diamond,https://thebrandliaison.com/,https://thebrandliaison.com/,fusion-tab-heading tab-link fusion-tab-eb4434b17495c6c6f2b,portfolio_h4_text,0.72,machine_extracted_unverified,
5801,The Brand Liaison,https://thebrandliaison.com/,Kat Gottlieb,https://thebrandliaison.com/,https://thebrandliaison.com/,fusion-rollover-title fusion-rollover-content fusion-rollover,portfolio_h4_text,0.72,machine_extracted_unverified,
5802,The Brand Liaison,https://thebrandliaison.com/,Katey Gabrielson,https://thebrandliaison.com/,https://thebrandliaison.com/,fusion-tab-heading tab-link fusion-tab-59001e16f4c93625537,portfolio_h4_text,0.72,machine_extracted_unverified,
6059,The Brand Liaison,https://thebrandliaison.com/,KEY DELIVERABLES,https://thebrandliaison.com/,https://thebrandliaison.com/,menu-item menu-item-type-custom menu-item-object-custom menu-item-1603 fusion-dropdown-submenu menu-item-1603 sub-menu menu-item menu-item-type-custom menu-item-object-custom menu-item-has-children menu-item-1480 fusion-dropdown-menu menu-item-1480,portfolio_li_text,0.64,machine_extracted_unverified,
5803,The Brand Liaison,https://thebrandliaison.com/,Key Deliverables for All Services,https://thebrandliaison.com/,https://thebrandliaison.com/,fusion-text fusion-text-16 fusion-column-wrapper fusion-flex-column-wrapper-legacy,portfolio_h2_text,0.72,machine_extracted_unverified,
5804,The Brand Liaison,https://thebrandliaison.com/,Kiss Cam,https://thebrandliaison.com/,https://thebrandliaison.com/,fusion-rollover-title fusion-rollover-content fusion-rollover,portfolio_h4_text,0.72,machine_extracted_unverified,
5982,The Brand Liaison,https://thebrandliaison.com/,Landy Expands Debra Valencia,http://www.licensemag.com/license-global/landy-expands-debra-valencia,https://thebrandliaison.com/,fusion-column-presstitle,portfolio_a_text,0.7,machine_extracted_unverified,
5805,The Brand Liaison,https://thebrandliaison.com/,Laura Ashley,https://thebrandliaison.com/,https://thebrandliaison.com/,fusion-rollover-title fusion-rollover-content fusion-rollover,portfolio_h4_text,0.72,machine_extracted_unverified,
5983,The Brand Liaison,https://thebrandliaison.com/,Laura Ashley Brings 90s cool to Urban Outfitters,https://www.licenseglobal.com/apparel-accessories/laura-ashley-brings-90s-cool-urban-outfitters?elq_mid=719&elq_cid=86361&elqTrackId=1b4d582a88e54dcc8b0a8437aca8ed49&elq=8d67c9cb682545309e67a03da485cdaa&elqaid=719&elqat=1&elqCampaignId=584,https://thebrandliaison.com/,fusion-text fusion-text-438,portfolio_a_text,0.7,machine_extracted_unverified,
5806,The Brand Liaison,https://thebrandliaison.com/,LaurDIY,https://thebrandliaison.com/,https://thebrandliaison.com/,fusion-rollover-title fusion-rollover-content fusion-rollover,portfolio_h4_text,0.72,machine_extracted_unverified,
5984,The Brand Liaison,https://thebrandliaison.com/,LaurDIY Clicks into Innovative Retail (Exclusive),https://www.licenseglobal.com/online/laurdiy-clicks-innovative-retail-exclusive,https://thebrandliaison.com/,fusion-text fusion-text-432,portfolio_a_text,0.7,machine_extracted_unverified,
6060,The Brand Liaison,https://thebrandliaison.com/,LaurDIY Cozies Up with Sleep Riot in New Deal,http://www.retail-merchandiser.com/blog/3083-laurdiy-cozies-up-with-sleep-riot-in-new-deal,https://thebrandliaison.com/,fusion-text fusion-text-502,portfolio_a_text,0.64,machine_extracted_unverified,
5807,The Brand Liaison,https://thebrandliaison.com/,Lauren Moshi,https://thebrandliaison.com/,https://thebrandliaison.com/,fusion-rollover-title fusion-rollover-content fusion-rollover,portfolio_h4_text,0.72,machine_extracted_unverified,
5808,The Brand Liaison,https://thebrandliaison.com/,Laurie Smith,https://thebrandliaison.com/,https://thebrandliaison.com/,fusion-tab-heading tab-link fusion-tab-fb2bde4fab1305f9d8e,portfolio_h4_text,0.72,machine_extracted_unverified,
5809,The Brand Liaison,https://thebrandliaison.com/,License Acquisition,https://thebrandliaison.com/,https://thebrandliaison.com/,fusion-text fusion-text-10 fusion-column-wrapper fusion-flex-column-wrapper-legacy,portfolio_h2_text,0.72,machine_extracted_unverified,
5810,The Brand Liaison,https://thebrandliaison.com/,Lifeguard,https://thebrandliaison.com/,https://thebrandliaison.com/,fusion-rollover-title fusion-rollover-content fusion-rollover,portfolio_h4_text,0.72,machine_extracted_unverified,
5811,The Brand Liaison,https://thebrandliaison.com/,Lightning Round on Strategic Partnerships: THE LEAD Summit Interview,https://thebrandliaison.com/,https://thebrandliaison.com/,fusion-tab-heading tab-link fusion-tab-4514f28fff662007342,portfolio_h4_text,0.72,machine_extracted_unverified,
5985,The Brand Liaison,https://thebrandliaison.com/,LIMA Unveils Award Finalists,http://www.licensemag.com/license-global/lima-unveils-award-finalists,https://thebrandliaison.com/,fusion-column-presstitle,portfolio_a_text,0.7,machine_extracted_unverified,
5812,The Brand Liaison,https://thebrandliaison.com/,Little Hoots,https://thebrandliaison.com/,https://thebrandliaison.com/,fusion-rollover-title fusion-rollover-content fusion-rollover,portfolio_h4_text,0.72,machine_extracted_unverified,
5813,The Brand Liaison,https://thebrandliaison.com/,Lo-Fi Animals,https://thebrandliaison.com/,https://thebrandliaison.com/,fusion-rollover-title fusion-rollover-content fusion-rollover,portfolio_h4_text,0.72,machine_extracted_unverified,
5986,The Brand Liaison,https://thebrandliaison.com/,Loudmouth Boasts New Office Products,http://www.licensemag.com/license-global/loudmouth-boasts-new-office-products,https://thebrandliaison.com/,fusion-column-presstitle,portfolio_a_text,0.7,machine_extracted_unverified,
5987,The Brand Liaison,https://thebrandliaison.com/,Loudmouth Fetches Petwear Licensee,http://www.licensemag.com/license-global/loudmouth-fetches-petwear-licensee,https://thebrandliaison.com/,fusion-column-presstitle,portfolio_a_text,0.7,machine_extracted_unverified,
5988,The Brand Liaison,https://thebrandliaison.com/,Loudmouth Goes to Bat with MLB,http://www.licensemag.com/license-global/loudmouth-goes-bat-mlb,https://thebrandliaison.com/,fusion-column-presstitle,portfolio_a_text,0.7,machine_extracted_unverified,
5989,The Brand Liaison,https://thebrandliaison.com/,Loudmouth Launches Shades,http://www.licensemag.com/license-global/loudmouth-launches-shades,https://thebrandliaison.com/,fusion-column-presstitle,portfolio_a_text,0.7,machine_extracted_unverified,
5990,The Brand Liaison,https://thebrandliaison.com/,Loudmouth Outfits Animals,http://www.licensemag.com/license-global/loudmouth-outfits-animals,https://thebrandliaison.com/,fusion-column-presstitle,portfolio_a_text,0.7,machine_extracted_unverified,
5991,The Brand Liaison,https://thebrandliaison.com/,Loudmouth Plans Bold Sock Line,http://www.licensemag.com/license-global/loudmouth-plans-bold-sock-line,https://thebrandliaison.com/,fusion-column-presstitle,portfolio_a_text,0.7,machine_extracted_unverified,
5992,The Brand Liaison,https://thebrandliaison.com/,Loudmouth Plans Electronics Accessories,http://www.licensemag.com/license-global/loudmouth-plans-electronics-accessories,https://thebrandliaison.com/,fusion-column-presstitle,portfolio_a_text,0.7,machine_extracted_unverified,
5993,The Brand Liaison,https://thebrandliaison.com/,Loudmouth Plans Leggings,http://www.licensemag.com/license-global/loudmouth-plans-leggings,https://thebrandliaison.com/,fusion-column-presstitle,portfolio_a_text,0.7,machine_extracted_unverified,
5994,The Brand Liaison,https://thebrandliaison.com/,Loudmouth Signs Bedding Deal,http://www.licensemag.com/license-global/loudmouth-signs-bedding-deal,https://thebrandliaison.com/,fusion-column-presstitle,portfolio_a_text,0.7,machine_extracted_unverified,
5995,The Brand Liaison,https://thebrandliaison.com/,Loudmouth Teams for Sunglasses,http://www.licensemag.com/license-global/loudmouth-teams-sunglasses,https://thebrandliaison.com/,fusion-column-presstitle,portfolio_a_text,0.7,machine_extracted_unverified,
5996,The Brand Liaison,https://thebrandliaison.com/,Loudmouth Ties Up Headband Deal,http://www.licensemag.com/license-global/loudmouth-ties-headband-deal,https://thebrandliaison.com/,fusion-column-presstitle,portfolio_a_text,0.7,machine_extracted_unverified,
5997,The Brand Liaison,https://thebrandliaison.com/,Loudmouth to Roll Out Luggage,http://www.licensemag.com/license-global/loudmouth-roll-out-luggage,https://thebrandliaison.com/,fusion-column-presstitle,portfolio_a_text,0.7,machine_extracted_unverified,
5998,The Brand Liaison,https://thebrandliaison.com/,Loudmouth Unveils NCAA Gym Shorts,http://www.licensemag.com/license-global/loudmouth-unveils-ncaa-gym-shorts,https://thebrandliaison.com/,fusion-column-presstitle,portfolio_a_text,0.7,machine_extracted_unverified,
5999,The Brand Liaison,https://thebrandliaison.com/,LPGA Adds Apparel and Hosiery Licenses,http://www.sportstailgateshow.com/2015/12/lpga-adds-apparel-and-hosiery-licenses/,https://thebrandliaison.com/,fusion-column-presstitle,portfolio_a_text,0.7,machine_extracted_unverified,
6000,The Brand Liaison,https://thebrandliaison.com/,LPGA Opens Flagship in Korea,http://www.licensemag.com/license-global/lpga-opens-flagship-korea,https://thebrandliaison.com/,fusion-column-presstitle,portfolio_a_text,0.7,machine_extracted_unverified,
6001,The Brand Liaison,https://thebrandliaison.com/,LPGA Swings into New Deals,http://www.licensemag.com/license-global/lpga-swings-new-deals,https://thebrandliaison.com/,fusion-column-presstitle,portfolio_a_text,0.7,machine_extracted_unverified,
5814,The Brand Liaison,https://thebrandliaison.com/,Main Menu,https://thebrandliaison.com/,https://thebrandliaison.com/,fusion-main-menu Main Menu fusion-row fusion-header,portfolio_aria-label,0.72,machine_extracted_unverified,
5815,The Brand Liaison,https://thebrandliaison.com/,Main Menu Mobile,https://thebrandliaison.com/,https://thebrandliaison.com/,fusion-mobile-nav-holder fusion-mobile-menu-text-align-left Main Menu Mobile fusion-row fusion-header,portfolio_aria-label,0.72,machine_extracted_unverified,
5816,The Brand Liaison,https://thebrandliaison.com/,Main Menu Mobile Sticky,https://thebrandliaison.com/,https://thebrandliaison.com/,fusion-mobile-nav-holder fusion-mobile-menu-text-align-left fusion-mobile-sticky-nav-holder Main Menu Mobile Sticky fusion-row fusion-header,portfolio_aria-label,0.72,machine_extracted_unverified,
5817,The Brand Liaison,https://thebrandliaison.com/,Main Menu Sticky,https://thebrandliaison.com/,https://thebrandliaison.com/,fusion-main-menu fusion-sticky-menu Main Menu Sticky fusion-row fusion-header,portfolio_aria-label,0.72,machine_extracted_unverified,
5818,The Brand Liaison,https://thebrandliaison.com/,Makeup Junkie,https://thebrandliaison.com/,https://thebrandliaison.com/,fusion-rollover-title fusion-rollover-content fusion-rollover,portfolio_h4_text,0.72,machine_extracted_unverified,
5819,The Brand Liaison,https://thebrandliaison.com/,Mambo,https://thebrandliaison.com/,https://thebrandliaison.com/,fusion-rollover-title fusion-rollover-content fusion-rollover,portfolio_h4_text,0.72,machine_extracted_unverified,
5820,The Brand Liaison,https://thebrandliaison.com/,Marcy Silverman,https://thebrandliaison.com/,https://thebrandliaison.com/,fusion-tab-heading tab-link fusion-tab-c3e816fd248dc20f253,portfolio_h4_text,0.72,machine_extracted_unverified,
5821,The Brand Liaison,https://thebrandliaison.com/,Me & the Bees,https://thebrandliaison.com/,https://thebrandliaison.com/,fusion-rollover-title fusion-rollover-content fusion-rollover,portfolio_h4_text,0.72,machine_extracted_unverified,
5822,The Brand Liaison,https://thebrandliaison.com/,Me to You,https://thebrandliaison.com/,https://thebrandliaison.com/,fusion-rollover-title fusion-rollover-content fusion-rollover,portfolio_h4_text,0.72,machine_extracted_unverified,
6061,The Brand Liaison,https://thebrandliaison.com/,MEDIA/PRESS,https://thebrandliaison.com/,https://thebrandliaison.com/,fusion-bar-highlight menu-item menu-item-type-custom menu-item-object-custom menu-item-has-children menu-item-1636 fusion-dropdown-menu menu-item-1636 fusion-menu menu-main-menu,portfolio_a_text,0.64,machine_extracted_unverified,
6062,The Brand Liaison,https://thebrandliaison.com/,MEDIA/PRESS APPEARANCES FEATURED ARTICLES PRESS RELEASES ARCHIVES,https://thebrandliaison.com/,https://thebrandliaison.com/,menu-item menu-item-type-custom menu-item-object-custom menu-item-has-children menu-item-1636 fusion-dropdown-menu menu-item-1636 fusion-menu menu-main-menu fusion-main-menu Main Menu,portfolio_li_text,0.64,machine_extracted_unverified,
5823,The Brand Liaison,https://thebrandliaison.com/,Mensa,https://thebrandliaison.com/,https://thebrandliaison.com/,fusion-rollover-title fusion-rollover-content fusion-rollover,portfolio_h4_text,0.72,machine_extracted_unverified,
5824,The Brand Liaison,https://thebrandliaison.com/,Merchant Financial,https://thebrandliaison.com/,https://thebrandliaison.com/,flip-box-heading flip-box-front-inner flip-box-front,portfolio_h2_text,0.72,machine_extracted_unverified,
6002,The Brand Liaison,https://thebrandliaison.com/,Mighty Mojo Toys Licenses Patented Sound Chip Door Knocker,https://www.anbmedia.com/news/licensing-news/2020/05/mighty-mojo-toys-licenses-patented-sound-chip-door-knocker/,https://thebrandliaison.com/,fusion-column-presstitle,portfolio_a_text,0.7,machine_extracted_unverified,
5825,The Brand Liaison,https://thebrandliaison.com/,Mikasa,https://thebrandliaison.com/,https://thebrandliaison.com/,fusion-rollover-title fusion-rollover-content fusion-rollover,portfolio_h4_text,0.72,machine_extracted_unverified,
5826,The Brand Liaison,https://thebrandliaison.com/,Mini Movers and Shakers,https://thebrandliaison.com/,https://thebrandliaison.com/,fusion-rollover-title fusion-rollover-content fusion-rollover,portfolio_h4_text,0.72,machine_extracted_unverified,
5827,The Brand Liaison,https://thebrandliaison.com/,Monique Soares Kraft,https://thebrandliaison.com/,https://thebrandliaison.com/,fusion-tab-heading tab-link fusion-tab-d66503ef7c803c55ff2,portfolio_h4_text,0.72,machine_extracted_unverified,
6003,The Brand Liaison,https://thebrandliaison.com/,Moon Shine Camo Rebrands as Sirphis,https://www.licenseglobal.com/corporate-brands/moon-shine-camo-rebrands-sirphis?elq_mid=957&elq_cid=2919,https://thebrandliaison.com/,fusion-text fusion-text-426,portfolio_a_text,0.7,machine_extracted_unverified,
5828,The Brand Liaison,https://thebrandliaison.com/,Mr. Food,https://thebrandliaison.com/,https://thebrandliaison.com/,fusion-rollover-title fusion-rollover-content fusion-rollover,portfolio_h4_text,0.72,machine_extracted_unverified,
5829,The Brand Liaison,https://thebrandliaison.com/,National Day Calendar,https://thebrandliaison.com/,https://thebrandliaison.com/,fusion-rollover-title fusion-rollover-content fusion-rollover,portfolio_h4_text,0.72,machine_extracted_unverified,
6004,The Brand Liaison,https://thebrandliaison.com/,NBA Merch Sales Buoyed by Knicks’ Championship Run,https://licensinginternational.org/news/nba-merch-sales-buoyed-by-knicks-championship-run/?mc_cid=c27dd300cf&mc_eid=b81bc79eed,https://thebrandliaison.com/,fusion-column-presstitle,portfolio_a_text,0.7,machine_extracted_unverified,
